plotID,siteID,diversity_shannon,MPD_phy_abundance,MPD_func_abundance,convexHull,sumSquares_sum,variance_sum,pc1_mean,pc1_sd,pc1_max,pc1_min,pc1_range,pc2_mean,pc2_sd,pc2_max,pc2_min,pc2_range,coefVariantion,NDVI_mean,NDVI_sd,NDVI_max,NDVI_min,NDVI_range,PRI_mean,PRI_sd,PRI_max,PRI_min,PRI_range,RVSI_mean,RVSI_sd,RVSI_max,RVSI_min,RVSI_range,reNDVI_mean,reNDVI_sd,reNDVI_max,reNDVI_min,reNDVI_range,SWIR1_mean,SWIR1_sd,SWIR1_max,SWIR1_min,SWIR1_range,SWIR2_mean,SWIR2_sd,SWIR2_max,SWIR2_min,SWIR2_range,NIR_mean,NIR_sd,NIR_max,NIR_min,NIR_range,chm_mean,empty_volume_mean,euphotic_depth_mean,euphotic_tla_mean,euphotic_volume_mean,filled_voxel_ratio_mean,lai_mean,max_lad_mean,max_lad_height_mean,mean_lad_height_mean,oligophotic_tla_mean,oligophotic_volume_mean,porosity_ratio_mean,quantile_10_mean,quantile_25_mean,quantile_50_mean,quantile_75_mean,quantile_90_mean,sd_lad_column_mean,toc_rugosity_mean,within_canopy_rugosity_mean,chm_sd,empty_volume_sd,euphotic_depth_sd,euphotic_tla_sd,euphotic_volume_sd,filled_voxel_ratio_sd,lai_sd,max_lad_sd,max_lad_height_sd,mean_lad_height_sd,oligophotic_tla_sd,oligophotic_volume_sd,porosity_ratio_sd,quantile_10_sd,quantile_25_sd,quantile_50_sd,quantile_75_sd,quantile_90_sd,sd_lad_column_sd,toc_rugosity_sd,within_canopy_rugosity_sd,chm_max,empty_volume_max,euphotic_depth_max,euphotic_tla_max,euphotic_volume_max,filled_voxel_ratio_max,lai_max,max_lad_max,max_lad_height_max,mean_lad_height_max,oligophotic_tla_max,oligophotic_volume_max,porosity_ratio_max,quantile_10_max,quantile_25_max,quantile_50_max,quantile_75_max,quantile_90_max,sd_lad_column_max,toc_rugosity_max,within_canopy_rugosity_max,chm_min,empty_volume_min,euphotic_depth_min,euphotic_tla_min,euphotic_volume_min,filled_voxel_ratio_min,lai_min,max_lad_min,max_lad_height_min,mean_lad_height_min,oligophotic_tla_min,oligophotic_volume_min,porosity_ratio_min,quantile_10_min,quantile_25_min,quantile_50_min,quantile_75_min,quantile_90_min,sd_lad_column_min,toc_rugosity_min,within_canopy_rugosity_min,chm_range,empty_volume_range,euphotic_depth_range,euphotic_tla_range,euphotic_volume_range,filled_voxel_ratio_range,lai_range,max_lad_range,max_lad_height_range,mean_lad_height_range,oligophotic_tla_range,oligophotic_volume_range,porosity_ratio_range,quantile_10_range,quantile_25_range,quantile_50_range,quantile_75_range,quantile_90_range,sd_lad_column_range,toc_rugosity_range,within_canopy_rugosity_range,latitude,longitude,dsm_mean,dtm_mean,eastness_mean,northness_mean,slope_mean,tpi_mean,tri_mean,dsm_sd,dtm_sd,eastness_sd,northness_sd,slope_sd,tpi_sd,tri_sd,dsm_max,dtm_max,eastness_max,northness_max,slope_max,tpi_max,tri_max,dsm_min,dtm_min,eastness_min,northness_min,slope_min,tpi_min,tri_min,dsm_range,dtm_range,eastness_range,northness_range,slope_range,tpi_range,tri_range,HARV,MLBS,ORNL,SERC,TALL
MLBS_063,MLBS,1.695891219,277.0214054,0.148943316,0.133723635,0.321198153,0.309038094,0.0353565,0.010163805,0.0814,0.0099,0.0715,0.110093346,0.555819027,1.795469918,-1.390124696,3.185594614,0.323307942,0.871846113,0.046221482,0.942987457,0.60674656,0.336240897,-0.019585964,0.020456753,0.053763441,-0.083172147,0.136935588,-0.023434188,0.008054847,-0.00605,-0.05155,0.0455,0.524282992,0.068959991,0.723694779,0.270676692,0.453018087,0.140353742,0.032241815,0.24495,0.052765,0.192185,0.052719835,0.013647804,0.112117722,0.018268354,0.093849367,0.325441489,0.081398177,0.56552,0.120673636,0.444846364,21.11262512,18.75,9.875,1.05791251,987.5,0.9897625,1.627557643,0.202377939,13.6875,10.125,0.569643749,762.5,0.0102375,2.875,5.15625,9.25,13.46875,15.6875,0.05574375,1109.874931,0.01179612,1.011724805,40.31128874,1.962141687,0.198457801,196.2141687,0.022019048,0.305333439,0.039385148,5.700511673,0.957427108,0.106856922,221.7355783,0.022019048,0.288675135,0.35207717,0.632455532,1.056231509,0.87321246,0.011958538,335.7690514,0.002783862,22.50900078,100,14,1.491299987,1400,1,2.294340372,0.294203967,20,12,0.802999973,1100,0.055599999,3,6,10,15,17,0.074299999,1667.699463,0.0187428,19.38800049,0,6,0.746800005,600,0.944400012,1.149007797,0.13320066,5,8,0.402200013,400,0,2,5,8,12,14,0.033500001,554.199585,0.007995935,3.12100029,100,8,0.744499981,800,0.055599988,1.145332575,0.161003307,15,4,0.40079996,700,0.055599999,1,1,2,3,3,0.040799998,1113.499878,0.010746865,37.377487,-80.527932,1194.647125,1173.534508,0.226752052,-0.25438005,1.742140369,0.08000946,0.255954742,0.972502469,0.380930797,0.769400038,0.59230299,0.931447499,0.063682792,0.106443098,1196.420044,1173.984009,0.999980152,0.862218082,2.881967068,0.221069336,0.394622803,1193.043945,1172.732056,-0.980408013,-0.995971143,0.168659389,-0.007568359,0.101455688,3.376098633,1.251953125,1.980388165,1.858189225,2.713307679,0.228637695,0.293167114,0,1,0,0,0
MLBS_064,MLBS,1.113381479,113.8703976,0.071426632,0.129357942,0.664790344,0.294412406,0.041837188,0.00890676,0.084,0.0172,0.0668,0.608270051,0.542524723,2.247495348,-1.175203383,3.422698731,0.34778042,0.875857049,0.03883052,0.931755641,0.635758836,0.295996805,-0.02859439,0.015805553,0.021582734,-0.082513248,0.104095981,-0.029162563,0.007727295,-0.0052,-0.05155,0.04635,0.512553834,0.057977057,0.625621415,0.309198813,0.316422602,0.1736282,0.030658378,0.26126,0.075256667,0.186003333,0.06462307,0.012401999,0.113005696,0.026981013,0.086024684,0.391116185,0.080268244,0.637352727,0.132130909,0.505221818,18.82243752,56.25,8.5,1.197556246,850,0.964193758,1.842396542,0.242292538,12.8125,8.5,0.644843742,681.25,0.03580625,2.375,4.53125,8.15625,11.65625,14.0625,0.070893751,1673.800171,0.012826641,1.265633687,51.23475383,1.366260102,0.153203965,136.6260102,0.032778085,0.235719461,0.033172959,3.727711541,1.095445115,0.08251314,175.9498034,0.032778091,0.465474668,0.498957246,0.746519703,0.925900463,0.981070844,0.012000082,706.4086572,0.002385497,20.6420002,100,12,1.532199979,1200,1,2.357289314,0.303954244,17,10,0.825100005,900,0.071400002,3,5,9,13,15,0.1008,3383.999756,0.016731117,16.65699959,0,7,0.966600001,700,0.928600013,1.486986279,0.19437398,5,7,0.520399988,400,0,2,4,7,10,12,0.0548,898.0997314,0.008982623,3.98500061,100,5,0.565599978,500,0.071399987,0.870303035,0.109580263,12,3,0.304700017,500,0.071400002,1,1,2,3,3,0.046,2485.900024,0.007748494,37.37556,-80.520162,1193.843941,1175.021492,0.25082651,0.023241303,1.897392347,0.010299683,0.26385498,1.189111012,0.401767252,0.797925659,0.601911075,0.226289359,0.063254474,0.021299274,1195.860962,1175.595947,0.99999541,0.946674287,2.179676533,0.100952148,0.297348022,1192.11499,1174.415039,-0.995941699,-0.980278254,1.524948478,-0.11730957,0.227249146,3.74597168,1.180908203,1.995937109,1.926952541,0.654728055,0.218261719,0.070098877,0,1,0,0,0
MLBS_065,MLBS,1.636633258,150.5940844,0.108688438,0.153079108,0.393716422,0.36901912,0.039893719,0.01181633,0.088,0.0083,0.0797,0.15677661,0.607354504,1.993413026,-1.349096494,3.34250952,0.334947617,0.85365435,0.063059757,0.94780462,0.545376956,0.402427664,-0.024478283,0.021744024,0.050632911,-0.077411168,0.128044079,-0.023466859,0.008664562,-0.003075,-0.048375,0.0453,0.490034873,0.081948299,0.728693761,0.271378223,0.457315538,0.145969524,0.035035885,0.250381667,0.050885,0.199496667,0.058184146,0.015549185,0.114641772,0.01608481,0.098556962,0.326646667,0.08901734,0.589187273,0.126829091,0.462358182,22.85356247,50,8.0625,0.93251875,806.25,0.974099997,1.434650414,0.192014073,18.8125,11.75,0.502131244,1125,0.0259,3,5.59375,10.21875,14.75,17.3125,0.060275,1494.575356,0.012115455,1.328179212,51.63977795,1.123610253,0.160735239,112.3610253,0.026861425,0.247268975,0.03309327,2.428133714,1,0.086551963,173.2050808,0.026861422,0,0.490535422,0.706369828,0.966091783,1.352466882,0.012925298,650.0652183,0.003021434,24.7310009,100,10,1.175899982,1000,1,1.80898571,0.234193042,22,13,0.633099973,1300,0.058800001,3,6,11,16,19,0.078699999,3129.699707,0.017048389,20.22999954,0,6,0.731700003,600,0.941200018,1.125736952,0.126782805,14,10,0.393999994,700,0,3,5,9,13,15,0.031199999,821.5006104,0.008212659,4.501001358,100,4,0.444199979,400,0.058799982,0.683248758,0.107410237,8,3,0.239099979,600,0.058800001,0,1,2,3,4,0.047499999,2308.199097,0.00883573,37.373413,-80.524934,1186.819626,1163.96608,0.098238947,-0.210828995,2.246530682,-0.04309845,0.306127548,1.445398844,0.416017838,0.622326998,0.788460136,0.242054681,0.050209613,0.031341596,1188.597046,1164.654053,0.999965787,0.966712475,2.785163641,0.049682617,0.384994507,1183.587036,1163.357056,-0.976152122,-0.996483326,1.95876801,-0.119873047,0.261367798,5.010009766,1.29699707,1.976117909,1.963195801,0.826395631,0.169555664,0.123626709,0,1,0,0,0
MLBS_066,MLBS,1.402997969,144.3245707,0.102946561,0.125958594,0.312806591,0.312209852,0.035694844,0.011646237,0.0894,0.00755,0.08185,0.023711659,0.558636033,1.587406151,-1.442664443,3.030070594,0.312608025,0.867103618,0.059019397,0.953502415,0.636098981,0.317403434,-0.018500759,0.02295739,0.090452261,-0.073409462,0.163861723,-0.021654469,0.007577492,-0.0052,-0.0442,0.039,0.516245854,0.0788096,0.725553062,0.32602622,0.399526842,0.134669047,0.033478409,0.239059167,0.040580833,0.198478333,0.052904306,0.015381334,0.122303165,0.012775949,0.109527215,0.311268373,0.081077187,0.545065,0.122126818,0.422938182,23.49893749,137.5,10.3125,0.999987479,1031.25,0.955374997,1.538438346,0.208666621,13.8125,11.0625,0.538456255,968.75,0.044625,3.03125,5.84375,10.9375,15.0625,17.46875,0.05749375,5829.675056,0.014535584,4.453592035,445.5333882,2.414366722,0.211346115,241.4366722,0.123727849,0.325162783,0.054611963,6.665520735,1.652018967,0.113814952,472.8900506,0.123727849,0.464354391,1.179247642,3.919502519,2.909037642,2.445872373,0.013617021,6042.011439,0.002737197,39.45100021,1800,15,1.425799966,1500,1,2.193454027,0.325236201,22,14,0.767700016,2300,0.5,4.5,10,25.5,25.5,25.5,0.091899998,14353.2002,0.018312495,19.27899933,0,7,0.452899992,700,0.5,0.69665581,0.107204877,5,7,0.243799999,100,0,2,5,9,12,14,0.032000002,855.6001587,0.009510798,20.17200089,1800,8,0.972899973,800,0.5,1.496798217,0.218031324,17,7,0.523900017,2200,0.5,2.5,5,16.5,13.5,11.5,0.059899997,13497.60004,0.008801697,37.376908,-80.525885,1192.333809,1168.834892,0.295177845,0.192548257,1.030901082,-0.015647888,0.157291412,4.51133381,0.205373434,0.741385514,0.620104069,0.170851854,0.081383784,0.0262084,1208.514038,1169.264038,0.999969065,0.984499454,1.370281577,0.088989258,0.232543945,1188.238037,1168.493042,-0.951703548,-0.828939974,0.754179835,-0.232666016,0.118377686,20.27600098,0.770996094,1.951672614,1.813439429,0.616101742,0.321655273,0.11416626,0,1,0,0,0
MLBS_067,MLBS,1.171700011,242.7628336,0.127994425,0.146487259,0.354417437,0.335084075,0.037374813,0.010753074,0.0856,0.0109,0.0747,0.13879012,0.578764587,2.06478374,-1.609544794,3.674328534,0.371424089,0.865154513,0.041040554,0.931391586,0.635729239,0.295662346,-0.019493943,0.017909982,0.059259259,-0.071100917,0.130360177,-0.025642109,0.008383594,-0.0042,-0.056,0.0518,0.500485685,0.059608316,0.644103874,0.27298128,0.371122594,0.146161824,0.034670909,0.278738333,0.045678333,0.23306,0.055049564,0.014863518,0.108025316,0.018596203,0.089429114,0.325069034,0.082158723,0.576338182,0.081783636,0.494554545,20.471374869999998,56.25,10.25,1.198050011,1025,0.967237502,1.843151145,0.207404445,11.5,9.125,0.645100007,675,0.0327625,2.78125,5,9,12.90625,15.1875,0.0593375,1195.212612,0.012328528,0.920837879,51.23475383,1.570562532,0.211441737,157.0562532,0.029954538,0.325309962,0.054770928,4.939635614,0.885061203,0.113866399,211.3448998,0.029954541,0.363719214,0,0.483045892,0.779289206,0.83416625,0.013482032,401.5159853,0.002740649,22.44799995,100,13,1.633900046,1300,1,2.513691664,0.370390177,18,11,0.879800022,1000,0.0625,3,5,10,14.5,17,0.089100003,1898.400146,0.01618487,19.05500031,0,7,0.815999985,700,0.9375,1.255388021,0.137107551,5,8,0.439399987,400,0,2,5,8,12,14,0.044500001,564.7005005,0.008076664,3.392999649,100,6,0.817900062,600,0.0625,1.258303642,0.233282626,13,3,0.440400034,600,0.0625,1,0,2,2.5,3,0.044600002,1333.699646,0.008108206,37.37856,-80.52727,1191.582741,1171.111359,-0.119537017,0.117994957,1.537623584,0.012374878,0.212233543,1.050467452,0.283543379,0.84303854600000006,0.570841467,0.183716824,0.044894022,0.026044765,1193.912964,1171.480957,0.997447908,0.984463394,1.886484861,0.090698242,0.255340576,1190.060059,1170.67395,-0.999637187,-0.824089706,1.297379851,-0.059082031,0.179626465,3.852905273,0.807006836,1.997085094,1.8085531,0.58910501,0.149780273,0.075714111,0,1,0,0,0
MLBS_068,MLBS,1.561931836,184.1683612,0.108147031,0.134646745,0.417558115,0.371771499,0.035765313,0.009425109,0.0764,0.0099,0.0665,0.213821246,0.609657827,2.278443824,-1.57817514,3.856618964,0.375579418,0.872569038,0.051751345,0.941537951,0.607445008,0.334092942,-0.024848692,0.017819685,0.052287582,-0.071078431,0.123366013,-0.024879375,0.008619412,-0.0044,-0.0557,0.0513,0.516004794,0.069636782,0.697921946,0.276957494,0.420964452,0.145712497,0.03491963,0.27146,0.041328333,0.230131667,0.054326093,0.013432466,0.101702532,0.015643038,0.086059494,0.340764823,0.089389032,0.623885455,0.090255455,0.53363,22.0636251,56.25,8,1.096643742,800,0.971081253,1.68715138,0.255871426,17.0625,11.3125,0.59050625,1050,0.02891875,2.9375,5.28125,9.6875,14.1875,16.53125,0.075668751,1498.450008,0.0164312,1.458043857,72.74384281,1.825741858,0.161882251,182.5741858,0.037629585,0.24906499000000001,0.057018656,3.923752456,1.195477589,0.087177231,216.0246899,0.037629585,0.170782513,0.446047456,0.892094913,1.209338662,1.543467417,0.016254957,549.4696983,0.003186382,24.37899971,200,11,1.432100058,1100,1,2.203233004,0.404480994,22,15,0.771099985,1600,0.111100003,3,6,11,16,19,0.111299999,2637.400391,0.021059249,19.99300003,0,5,0.727199972,500,0.888899982,1.118688226,0.178308457,5,10,0.391499996,600,0,2.5,5,8.5,12,14.5,0.0449,654.9003906,0.011234632,4.38599968,200,6,0.704900086,600,0.111100018,1.084544778,0.226172537,17,5,0.379599988,1000,0.111100003,0.5,1,2.5,4,4.5,0.066399999,1982.5,0.009824617,37.375868,-80.528297,1188.978241,1166.914619,-0.041013374,0.179785842,3.352153555,0.03062439,0.450314522,1.915709988,0.665426721,0.637375779,0.790029591,0.95226032,0.125480166,0.117772808,1191.942993,1167.843018,0.788594067,0.996166825,4.80619812,0.260864258,0.636138916,1186.238037,1165.927002,-0.999986589,-0.989074051,1.928875923,-0.125732422,0.264633179,5.704956055,1.916015625,1.788580656,1.985240877,2.877322197,0.38659668,0.371505737,0,1,0,0,0
MLBS_069,MLBS,0.935888459,123.0816126,0.036901131,0.10226107,0.392336835,0.337500215,0.032603281,0.009330087,0.0659,0.0078,0.0581,0.23407402,0.580872761,1.874243432,-1.594951386,3.469194818,0.308122373,0.890956328,0.0396735,0.945736434,0.669651741,0.276084693,-0.017658046,0.019137078,0.073770491999999993,-0.080733036,0.154503528,-0.02519,0.007837248,-0.0034,-0.0498,0.0464,0.542913559,0.060292011,0.717171717,0.335061766,0.382109951,0.142003833,0.03454165,0.235611667,0.03675,0.198861667,0.050865455,0.013576219,0.088197468,0.0103,0.077897468,0.347923836,0.083310793,0.579512727,0.090554545,0.488958182,20.99886665,40,8.666666667,1.10472,866.6666667,0.978133337,1.699577928,0.23992813,15.13333333,10.06666667,0.594859991,873.3333333,0.021866666,2.833333333,5,9.1,13.36666667,15.6,0.071713334,1983.993453,0.017909336,1.256786329,50.70925528,2.193062655,0.24995884,219.3062655,0.027754703,0.384522718,0.049773835,4.703595383,1.486446706,0.134572994,308.1434422,0.027754707,0.361873432,0.377964473,0.686606562,1.109482934,1.038542935,0.012383968,870.4749637,0.005272774,23.53499985,100,12,1.646199942,1200,1,2.532565355,0.337803185,20,12,0.886399984,1300,0.055599999,3,6,10,15,18,0.089100003,3517.900391,0.026959667,18.90800095,0,5,0.734200001,500,0.944400012,1.129643798,0.151538759,5,7,0.395399988,300,0,2,4,8,11.5,14,0.045200001,739.9000244,0.011509779,4.626998901,100,7,0.911999941,700,0.055599988,1.402921557,0.186264426,15,5,0.490999997,1000,0.055599999,1,2,2,3.5,4,0.043900002,2778.000366,0.015449888,37.377731,-80.522844,1190.369059,1169.370207,0.052282131,0.426043663,1.353621349,0.017191569,0.177492778,1.260162071,0.304473056,0.66601914,0.653112122,0.242191233,0.065459532,0.02125242,1192.984009,1169.853027,0.979193866,0.999851286,1.797763228,0.100341797,0.211761475,1188.03894,1168.859985,-0.99297291,-0.99916631,0.935684919,-0.124755859,0.142120361,4.945068359,0.993041992,1.972166777,1.999017596,0.862078309,0.225097656,0.069641113,0,1,0,0,0
MLBS_070,MLBS,1.523881403,149.7445931,0.116043544,0.207027936,0.41893748,0.395781442,0.031795094,0.010399906,0.13695,0.0093,0.12765,0.152102323,0.629025663,1.828453168,-1.514484664,3.342937832,0.356146381,0.89442375,0.03801696,0.94438723,0.478665632,0.465721597,-0.01708752,0.019479292,0.0546875,-0.07660021,0.13128771,-0.023964594,0.008137777,-0.00515,-0.048525,0.043375,0.545058472,0.057677703,0.673929664,0.270597423,0.403332241,0.135385549,0.036602096,0.2722625,0.043888333,0.228374167,0.049084861,0.014894271,0.167666456,0.013542405,0.154124051,0.337123337,0.08930796,0.579500455,0.102281818,0.477218636,22.38006258,31.25,10.0625,1.247706257,1006.25,0.984000001,1.919557519,0.23378726,15.375,10.75,0.671849998,875,0.016,3.03125,5.375,9.875,14.5,16.8125,0.06904375,2263.312805,0.10249919,1.406802919,47.87135539,2.080664958,0.312877487,208.0664958,0.024576953,0.481341136,0.042414408,4.773189011,1.125462868,0.16845985,226.5686062,0.024576954,0.125,0.465474668,0.763762616,1.140175425,1.470544117,0.017098302,622.9880175,0.19026759,25.49500084,100,15,2.140799999,1500,1,3.293495655,0.334547907,20,13,1.152699947,1200,0.055599999,3.5,6,11.5,17,20,0.104099996,3258.500732,0.487842798,20.40699959,0,8,0.683300018,800,0.944400012,1.051260948,0.160123557,5,9,0.368000001,400,0,3,5,9,13,15,0.036499999,1157.799316,0.008851286,5.088001251,100,7,1.457499981,700,0.055599988,2.242234707,0.17442435,15,4,0.784699947,800,0.055599999,0.5,1,2.5,4,5,0.067599997,2100.701416,0.478991512,37.375569,-80.526578,1187.312744,1164.932686,0.007311799,-0.155900953,3.156664446,-0.034508338,0.455105121,1.315760411,0.7039902,0.823443099,0.602184077,0.474489357,0.158164097,0.064000615,1190.46106,1165.91394,0.998984754,0.952967525,4.149763107,0.215209961,0.551635742,1185.293945,1163.834961,-0.999458253,-0.913141847,2.14139843,-0.307495117,0.290969849,5.167114258,2.078979492,1.998443007,1.866109371,2.008364677,0.522705078,0.260665894,0,1,0,0,0
MLBS_071,MLBS,1.266740481,147.3317236,0.081668245,0.12078061,0.572675245,0.553659461,0.03403825,0.011483086,0.0722,0.0069,0.0653,0.137782956,0.743994355,2.364149022,-1.532955559,3.897104581,0.383437178,0.884994007,0.035575107,0.955263798,0.624089364,0.331174434,-0.019522044,0.021708513,0.10421286,-0.066730219,0.17094308,-0.025784094,0.009826896,-0.005,-0.059425,0.054425,0.508704514,0.054465299,0.694408322,0.32381835,0.370589972,0.137959383,0.046223498,0.263845,0.0334725,0.2303725,0.051931157,0.017640148,0.105718987,0.010601899,0.095117089,0.329694172,0.101014976,0.637406818,0.104955455,0.532451364,22.55706263,25,10.5,1.036131252,1050,0.985643752,1.59405636,0.215069582,14.875,10.0625,0.557924997,850,0.01435625,2.78125,5.5625,10,14.40625,17.21875,0.067431251,7538.36911,0.010802145,3.70497439,44.72135955,3.286335345,0.164718923,328.6335345,0.026145536,0.253415266,0.025149644,2.334523506,1.52616076,0.088697343,182.5741858,0.02614554,0.363719214,1.01447852,1.888562063,2.697027685,3.381167205,0.00859455,6118.813672,0.002921198,28.78000069,100,17,1.306800008,1700,1,2.010460615,0.259487182,18,13,0.703700006,1200,0.066699997,3,7,13,19,23,0.0801,23595.30078,0.017839197,18.1760006,0,7,0.808099985,700,0.933300018,1.243274212,0.166102782,11,8,0.435200006,500,0,2,4,8,11.5,14,0.050900001,3409.900391,0.006803206,10.60400009,100,10,0.498700023,1000,0.066699982,0.767186403,0.0933844,7,5,0.2685,700,0.066699997,1,3,5,7.5,9,0.029199999,20185.40039,0.011035991,37.376632,-80.524178,1192.104622,1169.547569,0.367030174,-0.209702167,0.80554042,-0.027143206,0.118440901,3.727429238,0.157646164,0.732062935,0.583225483,0.127226157,0.052164319,0.009940136,1198.29895,1169.871948,0.999668419,0.927170813,1.033522367,0.084228516,0.133361816,1187.616943,1169.270996,-0.970806837,-0.94851923,0.499118745,-0.105712891,0.102600098,10.68200684,0.600952148,1.970475256,1.875690043,0.534403622,0.189941406,0.030761719,0,1,0,0,0
MLBS_072,MLBS,1.932232009,186.6049646,0.126179518,0.124212752,0.570499968,0.537244835,0.033302094,0.011649512,0.06735,0.0038,0.06355,0.18226171,0.732877291,1.85188569,-1.709557621,3.561443311,0.363943557,0.891498419,0.032682575,0.959252971,0.584163347,0.375089625,-0.012297801,0.024332572,0.110539846,-0.073636364,0.184176209,-0.024155109,0.00951999,-0.002925,-0.0545,0.051575,0.556301983,0.059663484,0.719934102,0.336264322,0.38366978,0.138696319,0.044955869,0.265271667,0.026075833,0.239195833,0.050697267,0.017709907,0.105065823,0.007572152,0.097493671,0.341698986,0.101402066,0.588708182,0.079977273,0.508730909,22.05100024,50,9.375,1.119981244,937.5,0.97299375,1.723046135,0.223778344,14.9375,10.5625,0.603068752,931.25,0.02700625,2.9375,5.4375,9.9375,14.1875,16.75,0.0669875,1241.93766,0.01262253,1.321699619,51.63977795,2.418677324,0.267287761,241.8677324,0.028059709,0.411210495,0.059243073,3.872445394,1.31497782,0.143933681,279.8064807,0.028059709,0.25,0.478713554,0.727438428,0.963932916,1.238278375,0.017392484,347.8451743,0.002865225,24.03000069,100,16,1.470399976,1600,1,2.262163401,0.300369412,21,13,0.791800022,1400,0.0625,3,6,11,16,19,0.093900003,1783.500732,0.018468892,19.13899994,0,7,0.455799997,700,0.9375,0.701307476,0.107893482,6,9,0.245499998,400,0,2,5,8.5,12,15,0.026900001,564.7998657,0.008582363,4.891000748,100,9,1.014599979,900,0.0625,1.560855925,0.19247593,15,4,0.546300024,1000,0.0625,1,1,2.5,4,4,0.067000002,1218.700867,0.009886529,37.375296,-80.525227,1188.817001,1166.766006,-0.205510703,-0.418741293,2.643912666,-0.055618286,0.358744621,1.369786973,0.536969011,0.67255626,0.618264166,0.920791962,0.073753045,0.127823873,1190.552979,1167.973022,0.986026525,0.849378884,4.164225578,0.080444336,0.582244873,1186.291016,1165.827026,-0.994180441,-0.989132106,1.352224112,-0.162963867,0.18977356,4.261962891,2.145996094,1.980206966,1.83851099,2.812001467,0.243408203,0.392471313,0,1,0,0,0
MLBS_073,MLBS,1.458950833,179.8559459,0.084435087,0.098799627,0.305059473,0.299980617,0.030875031,0.009139462,0.07235,0.0055,0.06685,-0.071246304,0.547628603,1.604753451,-1.587065364,3.191818815,0.362099986,0.882925506,0.04329145,0.959012965,0.645511482,0.313501483,-0.014385236,0.01940453,0.077669903,-0.088388215,0.166058118,-0.022646203,0.007781236,-0.0035,-0.046725,0.043225,0.536264747,0.061671207,0.720231214,0.320992366,0.399238847,0.126214038,0.032647838,0.226918333,0.030191667,0.196726667,0.046805751,0.013107375,0.093744304,0.008279747,0.085464557,0.302728087,0.077583265,0.529346364,0.099578182,0.429768182,21.32275021,62.5,9.125,1.152662508,912.5,0.964749999,1.773306936,0.226135852,15.375,10.0625,0.620643752,862.5,0.03525,2.90625,5.0625,9.34375,13.625,15.875,0.06710625,1199.243622,0.01667615,0.932951029,50,2.093641166,0.157177247,209.3641166,0.028348615,0.24181523,0.050616672,3.896579697,0.997914492,0.08463065,212.5245084,0.028348615,0.271952815,0.25,0.569173377,0.866025404,0.806225775,0.016059077,311.3833392,0.003568543,22.72599983,100,14,1.405300021,1400,1,2.162023306,0.30937463,19,11,0.756699979,1200,0.0625,3,6,10,14.5,17,0.099699996,1799.300415,0.024140377,19.63199997,0,6,0.778400004,600,0.9375,1.197456598,0.15279372,5,8,0.419099987,400,0,2,5,8.5,12,14,0.043900002,683.3002319,0.010475739,3.093999863,100,8,0.626900017,800,0.0625,0.964566708,0.15658091,14,3,0.337599993,800,0.0625,1,1,1.5,2.5,3,0.055799995,1116.000183,0.013664638,37.378011,-80.525919,1192.293739,1170.970985,0.136161665,0.047020163,0.97746647,0.009658813,0.135679245,0.888671035,0.21125438,0.725868126,0.719477473,0.400036713,0.04885922,0.049682655,1193.767944,1171.302979,0.99339819,0.982108772,1.515971422,0.087524414,0.206375122,1190.630005,1170.547974,-0.911304235,-0.995151877,0.282052547,-0.069213867,0.055282593,3.137939453,0.755004883,1.904702425,1.977260649,1.233918875,0.156738281,0.151092529,0,1,0,0,0
